Price,Close,High,Low,Open,Volume
2021-05-03,5475.20947265625,5552.32509903169,5436.65165946853,5552.32509903169,42065500
2021-05-04,5483.77783203125,5509.483040618897,5432.367414855958,5440.935817718506,50123500
2021-05-05,5505.19921875,5509.483420476654,5483.778210116731,5500.915017023346,51685000
2021-05-06,5505.19921875,5526.620227383269,5483.778210116731,5483.778210116731,38115500
2021-05-07,5483.77783203125,5535.188249206543,5470.925227737427,5535.188249206543,48864000
2021-05-10,5500.91455078125,5500.91455078125,5479.4935439635665,5483.777745327103,68180500
2021-05-11,5552.32470703125,5552.32470703125,5402.377666332104,5483.777488425926,70680000
2021-05-17,5569.46142578125,5569.46142578125,5462.35639836238,5569.46142578125,129058500
2021-05-18,5475.20947265625,5530.904091705179,5453.788465329739,5483.777875586854,73563000
2021-05-19,5436.65185546875,5483.778073286052,5428.083452229241,5466.641266807033,64912500
2021-05-20,5466.6416015625,5513.767822265625,5440.936390269886,5475.210005326704,64950000
2021-05-21,5449.5048828125,5526.62051794664,5363.820843774568,5526.62051794664,92620000
2021-05-24,5419.51416015625,5466.640370244565,5389.524753736413,5445.219365658967,59210000
2021-05-25,5445.22119140625,5518.052631417191,5398.094965516817,5398.094965516817,87470000
2021-05-27,5372.388671875,5552.325134569378,5372.388671875,5518.051522627591,537971500
2021-05-28,5432.36767578125,5458.0728856035585,5423.799272507147,5423.799272507147,102108500
2021-05-31,5462.357421875,5475.210027573529,5419.5154028799025,5449.504816176471,101442000
2021-06-02,5539.4716796875,5582.3136880377515,5500.913872172274,5569.461085532676,141732500
2021-06-03,5655.1455078125,5655.1455078125,5509.482668974905,5565.177283824573,133810500
2021-06-04,5638.00830078125,5672.28190747293,5569.461087397892,5672.28190747293,62108500
2021-06-07,5595.16650390625,5629.440111893424,5509.482483938314,5620.871709896631,62576000
2021-06-08,5509.482421875,5633.724249428946,5509.482421875,5633.724249428946,64348000
2021-06-09,5595.16650390625,5599.450704904647,5449.503669960758,5449.503669960758,77198000
2021-06-10,5672.28173828125,5672.28173828125,5560.892519855787,5616.587129068518,73262500
2021-06-11,5543.75634765625,5638.008773968798,5535.1879452642,5629.4403715767485,72780500
2021-06-14,5492.34619140625,5586.598622148011,5483.777788611545,5586.598622148011,61478500
2021-06-15,5543.75634765625,5543.75634765625,5488.061732107926,5522.335341676126,87799000
2021-06-16,5470.92529296875,5513.767307792311,5449.504285556969,5500.914703345243,48984000
2021-06-17,5423.798828125,5475.209243557464,5376.672613978574,5475.209243557464,68448500
2021-06-18,5419.51416015625,5436.650963824728,5380.956351902174,5398.093155570652,118043000
2021-06-21,5355.25146484375,5398.0934765625,5320.97785546875,5398.0934765625,60823500
2021-06-22,5432.36767578125,5475.209692151765,5346.683643040221,5355.252046314324,65824000
2021-06-23,5338.11474609375,5432.367173392356,5338.11474609375,5393.809362224744,52451000
2021-06-24,5320.978515625,5406.6625496930355,5312.410112218196,5406.6625496930355,56010000
2021-06-25,5303.84130859375,5363.820127915489,5303.84130859375,5338.114919634743,68939500
2021-06-28,5188.16748046875,5269.5673005586805,5188.16748046875,5226.725289985033,84420500
2021-06-29,5179.599609375,5218.157422844292,5175.315407878412,5183.883810871588,53704000
2021-06-30,5162.46240234375,5201.020212817686,5141.041396524896,5141.041396524896,65795000
2021-07-01,5162.46240234375,5205.304413981457,5141.041396524896,5192.451810490145,58153000
2021-07-02,5226.7255859375,5260.99919633709,5175.3151703381145,5201.020378137808,67392500
2021-07-05,5235.29345703125,5252.430260491254,5201.019850111242,5226.725055301247,39710500
2021-07-06,5188.16748046875,5235.293692099763,5188.16748046875,5235.293692099763,34279500
2021-07-07,5196.73583984375,5295.272463352741,5166.74643268884,5295.272463352741,35595000
2021-07-08,5153.8935546875,5175.314558655445,5123.904149132377,5141.040952306733,47297000
2021-07-09,5158.17822265625,5158.17822265625,5132.473015566601,5149.609820293033,40707500
2021-07-12,5286.70458984375,5295.272992744631,5158.1785463305305,5201.020560834937,65981500
2021-07-13,5179.599609375,5290.98884828629,5153.894400395471,5286.704646789703,65946500
2021-07-14,5132.47314453125,5166.746754845315,5123.904741952734,5158.178352266799,59321000
2021-07-15,5239.57861328125,5239.57861328125,5136.757773772869,5141.041975419052,49724000
2021-07-16,5235.29345703125,5286.703867411262,5188.167247516239,5286.703867411262,47998500
2021-07-19,5145.32568359375,5235.293909535023,5145.32568359375,5235.293909535023,47119000
2021-07-21,5149.6103515625,5243.862787281614,5149.6103515625,5183.883964551269,55009500
2021-07-22,5273.8515625,5273.8515625,5183.883339256702,5239.57795364541,60792000
2021-07-23,5171.03076171875,5303.840996692471,5162.462359462381,5295.272594436102,79938000
2021-07-26,5145.32568359375,5192.451897182036,5145.32568359375,5175.315092240841,48171500
2021-07-27,5145.32568359375,5192.451897182036,5141.0414823584515,5145.32568359375,53107500
2021-07-28,5123.904296875,5149.609502377717,5115.335895040761,5145.325301460597,74133000
2021-07-29,5175.3154296875,5213.873243319278,5123.905011511797,5188.168034231426,84605000
2021-07-30,5115.3359375,5226.725162269681,5106.767535594639,5175.3147508375205,105685000
2021-08-02,5106.767578125,5196.735798880558,5059.641367253041,5192.451597892198,119981500
2021-08-03,5265.283203125,5295.272611116761,5128.188766591233,5162.4623757246745,110071500
2021-08-04,5243.86279296875,5269.568002738205,5192.452373429841,5265.283801109962,41112000
2021-08-05,5398.09423828125,5406.6626418340775,5260.999781436011,5286.704992094494,93768000
2021-08-06,5278.1357421875,5449.503785765016,5256.71473674031,5449.503785765016,67285000
2021-08-09,5312.41015625,5312.41015625,5231.010323210685,5256.715533644153,52858500
2021-08-10,5398.09423828125,5398.09423828125,5239.578772553943,5355.252220517113,60446000
2021-08-12,5398.09423828125,5415.231045386904,5243.862974330357,5243.862974330357,118325500
2021-08-13,5492.34619140625,5513.767198393014,5419.514767651253,5440.935774638017,86929000
2021-08-16,5500.91455078125,5500.91455078125,5402.377919419904,5500.91455078125,69282000
2021-08-18,5655.1455078125,5792.23994436553,5535.187875828598,5586.598289535985,186354500
2021-08-19,5655.1455078125,5655.1455078125,5595.166691820549,5655.1455078125,100926000
2021-08-20,5655.1455078125,5655.1455078125,5578.02988725142,5655.1455078125,120163500
2021-08-23,5646.5771484375,5646.5771484375,5582.314130814919,5582.314130814919,68253000
2021-08-24,5655.1455078125,5655.1455078125,5569.461484966856,5629.440300958807,59561500
2021-08-25,5655.1455078125,5659.429708954782,5642.292904385653,5655.1455078125,80751500
2021-08-26,5620.8720703125,5638.008875404917,5543.756447396628,5620.8720703125,74337000
2021-08-27,5578.02978515625,5595.166589411722,5560.892980900778,5560.892980900778,71572500
2021-08-30,5625.15673828125,5638.009343166888,5586.598923624333,5595.167326881426,74564500
2021-08-31,5612.30322265625,5629.440026389551,5582.313816122973,5586.598017056298,115373500
2021-09-01,5625.15673828125,5655.146149681073,5599.451528509972,5612.304133395611,67362500
2021-09-02,5603.7353515625,5633.724760936306,5530.903928797544,5590.882747545155,53257000
2021-09-03,5655.1455078125,5655.1455078125,5582.314088393702,5620.871898674242,35764500
2021-09-06,5633.72509765625,5659.430307227305,5612.30408968037,5655.14610563213,36780000
2021-09-07,5629.43994140625,5659.429347486801,5629.43994140625,5650.8609457495,53902000
2021-09-08,5518.0517578125,5650.862009747428,5500.914951111219,5612.304194669546,77888000
2021-09-09,5629.43994140625,5629.43994140625,5492.345513609446,5492.345513609446,110074000
2021-09-10,5586.5986328125,5625.156445462279,5565.177625784845,5565.177625784845,41483500
2021-09-13,5616.58740234375,5620.871603260869,5590.882196841032,5620.871603260869,29929000
2021-09-14,5608.01904296875,5650.861052464309,5565.17703347319,5646.576851514754,51990500
2021-09-15,5565.17724609375,5612.303458339347,5556.608843867278,5608.019257226111,44514000
2021-09-16,5569.46142578125,5638.008643329327,5552.324621394231,5638.008643329327,58672500
2021-09-17,5586.5986328125,5599.451237029093,5552.325021568252,5560.893424379314,117540000
2021-09-20,5642.29248046875,5646.576681289152,5578.029468162728,5629.439878007546,73157500
2021-09-21,5560.89208984375,5599.449893240201,5543.755288334216,5578.028891353284,57115500
2021-09-22,5616.58740234375,5638.008406929347,5569.461192255434,5569.461192255434,68722000
2021-09-23,5638.00830078125,5646.57670245417,5608.018894926031,5616.58729659895,60998500
2021-09-24,5642.29248046875,5642.29248046875,5569.461066521925,5569.461066521925,60539500
2021-09-27,5638.00830078125,5650.86090329063,5616.58729659895,5642.2925016177105,55052500
2021-09-28,5586.5986328125,5620.872244056749,5569.4618271903755,5603.7354384346245,80186000
2021-09-29,5638.00830078125,5638.00830078125,5582.3136899072715,5586.597890743731,74079000
2021-09-30,5997.88232421875,5997.88232421875,5650.861989746094,5655.14619140625,156848000
2021-10-01,5792.23974609375,5912.197373971431,5749.3977361374355,5912.197373971431,103954500
2021-10-04,5963.6083984375,5963.6083984375,5775.1035352684985,5775.1035352684985,74719000
2021-10-05,5950.755859375,5950.755859375,5877.924434170266,5920.76644899658,54986500
2021-10-06,6152.11328125,6152.11328125,5972.176820377786,5980.745223276463,174312000
2021-10-07,6134.9765625,6147.829167030377,6066.429338337988,6147.829167030377,107263500
2021-10-08,6246.365234375,6254.933636616941,6147.828608592678,6169.249614197532,94643500
2021-10-11,6216.376953125,6246.366366406788,6194.955943638008,6203.5243474328045,47201000
2021-10-12,6272.07080078125,6272.07080078125,6207.807780281442,6216.37618301475,91067000
2021-10-13,6447.72265625,7068.931815822259,6340.617628737541,6340.617628737541,210893300
2021-10-14,6640.5126953125,6769.038747479838,6511.986643145161,6511.986643145161,138811900
2021-10-15,6554.828125,6747.6171875,6383.460069444445,6683.354166666667,142378200
2021-10-18,6447.72265625,6576.24868926495,6404.880645245016,6554.827683762458,116644300
2021-10-19,6426.30126953125,6447.722273763021,6297.775244140625,6404.880265299479,134601200
2021-10-21,6340.61767578125,6469.143709749789,6297.775664458404,6426.3016984269425,106120100
2021-10-22,6447.72265625,6469.143661752491,6362.038634240033,6383.459639742525,96730700
2021-10-25,6447.72265625,6447.72265625,6340.617628737541,6340.617628737541,60329800
2021-10-26,6447.72265625,6511.985672757475,6426.301650747509,6511.985672757475,70103000
2021-10-27,6383.4599609375,6490.564993839136,6362.038954357173,6490.564993839136,57067000
2021-10-28,6319.1962890625,6362.038297801907,6297.775284692796,6297.775284692796,75271900
2021-10-29,6404.88134765625,6404.88134765625,6319.197316249478,6383.4603398045565,60639200
2021-11-01,6340.61767578125,6469.143709749789,6340.61767578125,6469.143709749789,38593400
2021-11-02,6254.93505859375,6362.04011096693,6212.093037644478,6319.198090017658,90535400
2021-11-03,6297.77587890625,6340.617891687925,6212.091853342899,6254.933866124575,61621500
2021-11-04,6319.1962890625,6404.880306541313,6319.1962890625,6362.038297801907,61081400
2021-11-05,6383.4599609375,6404.880967517827,6319.196941196518,6404.880967517827,43120400
2021-11-08,6490.564453125,6511.985457920792,6383.45942914604,6426.301438737623,85441700
2021-11-09,6576.2490234375,6576.2490234375,6490.564997073494,6511.986003664495,101785800
2021-11-10,6554.828125,6576.249131944445,6490.565104166667,6576.249131944445,47503900
2021-11-11,6576.2490234375,6640.512043210505,6511.986003664495,6597.670030028502,55790000
2021-11-12,6447.72265625,6640.511705772426,6447.72265625,6640.511705772426,52590100
2021-11-15,6426.30126953125,6533.406290690104,6426.30126953125,6533.406290690104,67344200
2021-11-16,6404.88134765625,6404.88134765625,6276.355300546091,6340.61832410117,98616900
2021-11-17,6512.345703125,6512.345703125,6383.388362469059,6447.867032797029,61968100
2021-11-18,6361.89453125,6447.866078969595,6361.89453125,6383.387418179899,78839600
2021-11-19,6383.38818359375,6404.8810731008,6340.402404579651,6383.38818359375,68203700
2021-11-22,6426.375,6469.360785953178,6361.896321070234,6383.389214046822,66328300
2021-11-23,6426.375,6447.867892976588,6361.896321070234,6361.896321070234,43477500
2021-11-24,6426.375,6512.346571906354,6383.389214046822,6512.346571906354,35181400
2021-11-25,6383.38818359375,6469.359741621949,6383.38818359375,6404.8810731008,40216100
2021-11-26,6254.4306640625,6404.8808862220785,6232.93777518256,6361.8951084621995,113288400
2021-11-29,6361.89453125,6383.387418179899,6168.4585488809125,6254.430096600507,87907900
2021-11-30,6254.4306640625,6383.387997342139,6254.4306640625,6297.416441822379,144923700
2021-12-01,6275.923828125,6404.881167059075,6254.430938302654,6254.430938302654,76538100
2021-12-02,6447.8662109375,6447.8662109375,6275.923111979167,6340.401774088541,66831000
2021-12-03,6340.40234375,6469.359679555085,6318.909454449152,6469.359679555085,63283700
2021-12-06,6318.9091796875,6426.37362151892,6318.9091796875,6404.880733152636,56944100
2021-12-07,6318.9091796875,6426.37362151892,6318.9091796875,6404.880733152636,51258200
2021-12-08,6383.38818359375,6426.3739626078495,6361.895294086701,6404.8810731008,74775000
2021-12-09,6318.9091796875,6404.880733152636,6318.9091796875,6361.8949564200675,54886400
2021-12-10,6340.40234375,6340.40234375,6254.43078654661,6297.4165651483045,91092400
2021-12-13,6275.923828125,6361.895387414384,6275.923828125,6340.402497592037,59977100
2021-12-14,6275.923828125,6340.402497592037,6254.430938302654,6275.923828125,49763600
2021-12-15,6275.923828125,6340.402497592037,6254.430938302654,6275.923828125,52477600
2021-12-16,6254.4306640625,6361.8951084621995,6254.4306640625,6340.402219582259,95171400
2021-12-17,6447.8662109375,6447.8662109375,6275.923111979167,6297.415999348958,107096800
2021-12-20,6340.40234375,6361.895233050847,6297.4165651483045,6318.909454449152,74753000
2021-12-21,6340.40234375,6361.895233050847,6297.4165651483045,6297.4165651483045,52386100
2021-12-22,6297.41650390625,6383.388060273571,6297.41650390625,6383.388060273571,33232000
2021-12-23,6275.923828125,6318.909607769691,6275.923828125,6297.416717947346,37136400
2021-12-24,6275.923828125,6318.909607769691,6275.923828125,6275.923828125,30802100
2021-12-27,6318.9091796875,6318.9091796875,6275.923402954932,6275.923402954932,20722100
2021-12-28,6318.9091796875,6361.8949564200675,6297.416291321216,6340.402068053784,39343800
2021-12-29,6275.923828125,6340.402497592037,6275.923828125,6318.909607769691,42079500
2021-12-30,6275.923828125,6318.909607769691,6275.923828125,6318.909607769691,49954700
2022-01-03,6297.41650390625,6361.895171181741,6275.92361481442,6297.41650390625,54287400
2022-01-04,6361.89453125,6404.8803051097975,6297.415870460304,6297.415870460304,70624000
2022-01-05,6404.880859375,6469.359525744547,6340.402193005453,6404.880859375,76164900
2022-01-06,6426.375,6469.360785953178,6383.389214046822,6447.867892976588,63657100
2022-01-07,6576.82421875,6619.809997957516,6447.866881127451,6490.852660334967,143433300
2022-01-10,6533.83837890625,6576.824157714844,6490.852600097656,6512.345489501953,45351900
2022-01-11,6619.8095703125,6619.8095703125,6555.3309056665985,6576.823793881899,110334600
2022-01-12,6619.8095703125,6619.8095703125,6576.823793881899,6619.8095703125,62606000
2022-01-13,6619.8095703125,6662.795346743101,6576.823793881899,6619.8095703125,50025200
2022-01-14,6748.767578125,6748.767578125,6576.824455115446,6619.810235867834,65898700
2022-01-17,6662.79638671875,6791.753736139113,6619.8106035786295,6791.753736139113,63902600
2022-01-18,6598.31640625,6684.287955517101,6490.851969666124,6684.287955517101,71476300
2022-01-19,6598.31640625,6641.30218088355,6512.344856982899,6576.8235189332245,60389700
2022-01-20,6684.2880859375,6684.2880859375,6555.330759520699,6641.302310465233,59925500
2022-01-21,6834.73876953125,6834.73876953125,6619.809877407625,6684.288545044713,63370500
2022-01-24,6705.78076171875,6748.766535832332,6684.287874661959,6727.273648775541,40278300
2022-01-25,6684.2880859375,6684.2880859375,6555.330759520699,6598.316534992966,106796900
2022-01-26,6619.8095703125,6662.795346743101,6576.823793881899,6619.8095703125,53350200
2022-01-27,6705.78076171875,6705.78076171875,6555.330552321214,6555.330552321214,71945100
2022-01-28,6684.2880859375,6727.273861409767,6619.809422729099,6705.7809736736335,70595000
2022-01-31,6555.33154296875,6684.288884797644,6555.33154296875,6684.288884797644,68122000
2022-02-02,6705.78076171875,6705.78076171875,6598.316326434796,6684.287874661959,65308100
2022-02-03,6641.30224609375,6727.273796204996,6619.809358565938,6705.780908677184,35100600
2022-02-04,6641.30224609375,6705.780908677184,6619.809358565938,6662.795133621561,39324700
2022-02-07,6705.78076171875,6705.78076171875,6619.809213491587,6684.287874661959,56813200
2022-02-08,6641.30224609375,6748.766683732807,6641.30224609375,6662.795133621561,61883100
2022-02-09,6834.73876953125,6834.73876953125,6705.7814342570755,6748.7672126818,108922200
2022-02-10,6662.79638671875,6834.739519279235,6662.79638671875,6834.739519279235,93277000
2022-02-11,6727.2744140625,6727.2744140625,6576.82418754992,6598.317077051717,71968800
2022-02-14,6619.8095703125,6684.288234958401,6619.8095703125,6662.795346743101,57710700
2022-02-15,6770.25927734375,6770.25927734375,6641.3019577752975,6662.79484437004,55617000
2022-02-16,6856.23095703125,6856.23095703125,6727.273634955427,6748.766521968064,77055100
2022-02-17,6791.75341796875,6813.246308531942,6705.781855715981,6748.767636842365,48704600
2022-02-18,6813.24609375,6834.738983635647,6748.76742409306,6834.738983635647,56813400
2022-02-21,6834.73876953125,6856.231658743613,6791.752991106525,6813.245880318887,43821700
2022-02-22,6791.75341796875,6834.739199095135,6748.767636842365,6791.75341796875,80095500
2022-02-23,6920.71044921875,6963.696228406445,6770.260222061821,6791.753111655668,99240300
2022-02-24,6877.72412109375,7006.681448364257,6813.245457458496,6985.18856048584,124947700
2022-02-25,6920.71044921875,7028.174897187985,6813.246001249515,6834.738890843362,135899900
2022-03-01,6920.71044921875,7028.174897187985,6877.724670031056,6877.724670031056,136616800
2022-03-02,6856.23095703125,7071.159827157621,6856.23095703125,7071.159827157621,100301000
2022-03-04,6791.75341796875,6899.217870784711,6791.75341796875,6856.232089658327,132983400
2022-03-07,6619.8095703125,6748.766899604301,6619.8095703125,6705.781123173701,130990900
2022-03-08,6576.82421875,6748.767335580065,6576.82421875,6619.809997957516,119256500
2022-03-09,6748.767578125,6834.739139629777,6576.824455115446,6619.810235867834,132814500
2022-03-10,6813.24609375,6856.231873521293,6705.781644321766,6813.24609375,86484000
2022-03-11,6834.73876953125,6834.73876953125,6641.302766619988,6641.302766619988,61053900
2022-03-14,6942.20361328125,6963.696503724845,6834.739161063274,6920.710722837654,78432100
2022-03-15,7006.6806640625,7049.666435007669,6942.202007644747,7006.6806640625,111214500
2022-03-16,7049.66796875,7114.146639195885,6942.20351800686,7114.146639195885,149761300
2022-03-17,6877.72412109375,7135.638775634766,6877.72412109375,7135.638775634766,132439400
2022-03-18,6791.75341796875,6963.6965424742875,6791.75341796875,6877.724980221519,143981700
2022-03-21,6791.75341796875,6834.739199095135,6705.781855715981,6705.781855715981,85485500
2022-03-22,6813.24609375,6834.738983635647,6770.260313978707,6791.753203864353,60010900
2022-03-23,6791.75341796875,6834.739199095135,6727.274746279173,6813.246308531942,82208000
2022-03-24,6813.24609375,6834.738983635647,6705.781644321766,6748.76742409306,95245100
2022-03-25,6834.73876953125,6834.73876953125,6791.752991106525,6791.752991106525,85101200
2022-03-28,6895.8408203125,6895.8408203125,6808.551696004747,6830.373977081685,83911500
2022-03-29,6852.1962890625,6895.840851413216,6830.3740078871415,6874.0185702378585,62180600
2022-03-30,6874.0185546875,6895.840835813492,6830.373992435516,6895.840835813492,71430600
2022-03-31,6961.30810546875,6983.130387931035,6874.018975619612,6917.663540544181,112691900
2022-04-01,6917.6630859375,7048.5967721066645,6852.196242852919,7048.5967721066645,105575400
2022-04-04,6895.8408203125,6917.663101389438,6830.373977081685,6917.663101389438,57321200
2022-04-05,6895.8408203125,6895.8408203125,6852.196258158623,6895.8408203125,48528300
2022-04-06,6764.90771484375,6852.196846648186,6764.90771484375,6830.374563697076,119263000
2022-04-07,6764.90771484375,6830.374563697076,6721.263148941533,6743.085431892641,68619400
2022-04-08,6852.1962890625,6874.0185702378585,6786.729445536425,6808.551726711783,69791600
2022-04-11,6743.0849609375,6874.018649499393,6743.0849609375,6830.374086645429,62776200
2022-04-12,6808.55224609375,6808.55224609375,6721.263114733574,6743.085397573618,73471300
2022-04-13,6808.55224609375,6852.196811773839,6764.907680413662,6808.55224609375,57622100
2022-04-14,6721.26318359375,6808.552315848215,6721.26318359375,6808.552315848215,93342900
2022-04-18,6721.26318359375,6743.085466657366,6655.796334402902,6721.26318359375,68464700
2022-04-19,6655.7958984375,6721.262743340164,6655.7958984375,6721.262743340164,98632000
2022-04-20,6677.61767578125,6743.08451573989,6655.795395795037,6743.08451573989,124388800
2022-04-21,6917.6630859375,6917.6630859375,6764.907118740142,6808.5516807965305,129323400
2022-04-22,6874.0185546875,6917.663116939484,6808.551711309524,6852.196273561508,85956100
2022-04-25,6983.13037109375,6983.13037109375,6830.3743942260735,6874.01895904541,91279600
2022-04-26,7092.24169921875,7092.24169921875,6917.663442007211,6917.663442007211,128360900
2022-04-27,7157.70947265625,7157.70947265625,7048.598047768197,7048.598047768197,89463100
2022-04-28,7092.24169921875,7201.353109975961,7048.597134915865,7201.353109975961,133730600
2022-05-09,6633.97265625,6895.839997944079,6633.97265625,6874.0177194695725,456796600
2022-05-10,6568.50732421875,6633.974174626246,6328.462206057932,6328.462206057932,268445700
2022-05-11,6677.61767578125,6721.262235753677,6503.039435891545,6568.5062758501845,156535200
2022-05-12,6350.2841796875,6590.329286136168,6350.2841796875,6568.507003731744,240529600
2022-05-13,6393.9287109375,6524.862404676835,6328.461864067833,6328.461864067833,212968600
2022-05-17,6459.39501953125,6524.861860945418,6350.283617174303,6350.283617174303,159657600
2022-05-18,6612.15185546875,6612.15185546875,6437.573588657694,6546.685005414604,153514300
2022-05-19,6503.04052734375,6524.862810992555,6437.573676397336,6459.395960046141,140908900
2022-05-20,6459.39501953125,6524.861860945418,6459.39501953125,6481.21730000264,86520200
2022-05-23,6437.5732421875,6524.862370895127,6415.750960010593,6503.04008871822,71603500
2022-05-24,6415.7509765625,6524.862387728529,6393.928694329295,6393.928694329295,108710800
2022-05-25,6437.5732421875,6503.04008871822,6415.750960010593,6459.395524364407,76747400
2022-05-27,6612.15185546875,6612.15185546875,6524.862722063222,6568.507288765986,84336900
2022-05-30,6612.15185546875,6633.974138820132,6524.862722063222,6612.15185546875,105411400
2022-05-31,6764.90771484375,6764.90771484375,6568.50716828377,6633.974017137097,286292700
2022-06-02,6612.15185546875,6699.440988874278,6568.507288765986,6655.796422171514,149226300
2022-06-03,6633.97265625,6699.43949167352,6612.150377775493,6633.97265625,80563100
2022-06-06,6503.04052734375,6612.151945587772,6481.218243694945,6590.3296619389685,81140300
2022-06-07,6437.5732421875,6524.862370895127,6372.10639565678,6372.10639565678,129242500
2022-06-08,6633.97265625,6633.97265625,6481.216706928454,6546.683542351973,108910500
2022-06-09,6546.68505859375,6612.151909179687,6546.68505859375,6546.68505859375,107828300
2022-06-10,6415.7509765625,6503.040105495324,6415.7509765625,6459.395541028912,111768600
2022-06-13,6415.7509765625,6459.395541028912,6350.284129862883,6372.106412096089,85539500
2022-06-14,6459.39501953125,6459.39501953125,6328.461336702913,6372.1058976456925,80865100
2022-06-15,6393.9287109375,6437.573275517278,6372.10642864761,6372.10642864761,130367100
2022-06-16,6612.15185546875,6633.974138820132,6437.573588657694,6459.395872009076,132666300
2022-06-17,6546.68505859375,6590.329625651042,6481.218208007813,6481.218208007813,117839400
2022-06-20,6655.7958984375,6677.618180071721,6546.684490266393,6633.973616803279,88138700
2022-06-21,6677.61767578125,6677.61767578125,6590.328555836397,6633.973115808823,44295700
2022-06-22,6546.68505859375,6677.618759765625,6546.68505859375,6655.796476236979,53041800
2022-06-23,6568.50732421875,6612.15189115708,6503.040473811254,6503.040473811254,60443000
2022-06-24,6524.8623046875,6633.9737144648825,6524.8623046875,6633.9737144648825,57956600
2022-06-27,6415.7509765625,6546.684669961735,6415.7509765625,6524.862387728529,76354100
2022-06-28,6372.1064453125,6459.395574700343,6372.1064453125,6372.1064453125,146078100
2022-06-29,6350.2841796875,6459.395591709622,6350.2841796875,6393.928744496348,98517800
2022-06-30,6328.4619140625,6459.395608836207,6328.4619140625,6372.10647898707,101343900
2022-07-01,6328.4619140625,6393.928761449354,6328.4619140625,6372.10647898707,68738800
2022-07-04,6153.88330078125,6350.283831657248,6110.238738364362,6328.461550448804,102238600
2022-07-05,6328.4619140625,6393.928761449354,6197.5282192887935,6197.5282192887935,69172900
2022-07-06,6372.1064453125,6393.9287276594605,6262.995033577697,6372.1064453125,66801100
2022-07-07,6197.52783203125,6328.46151862346,6197.52783203125,6306.639237524758,86126800
2022-07-08,6241.17236328125,6262.994644271744,6175.705520309768,6219.350082290756,64312400
2022-07-11,6219.35009765625,6284.816940789474,6219.35009765625,6284.816940789474,36830800
2022-07-12,6262.9951171875,6328.461965102351,6241.172834549216,6262.9951171875,34269000
2022-07-13,6110.23876953125,6219.350176130022,6110.23876953125,6197.527894810268,71988200
2022-07-14,6132.06201171875,6197.528865936388,6110.239726979537,6132.06201171875,83316300
2022-07-15,6110.23876953125,6197.527894810268,6110.23876953125,6197.527894810268,57419900
2022-07-18,6241.17236328125,6241.17236328125,6132.0609583287805,6132.0609583287805,60077700
2022-07-19,6262.9951171875,6262.9951171875,6197.528269272648,6197.528269272648,59641000
2022-07-20,6459.39501953125,6459.39501953125,6262.994495288745,6284.816775760135,105792900
2022-07-21,6459.39501953125,6459.39501953125,6328.461336702913,6459.39501953125,64337100
2022-07-22,6393.9287109375,6459.395557807167,6372.10642864761,6459.395557807167,38956500
2022-07-25,6372.1064453125,6437.573292353382,6372.1064453125,6415.751010006421,31247600
2022-07-26,6372.1064453125,6437.573292353382,6328.461880618579,6328.461880618579,44379900
2022-07-27,6393.9287109375,6415.750993227389,6350.2841463577215,6393.9287109375,58465500
2022-07-28,6415.7509765625,6503.040105495324,6393.928694329295,6437.573258795706,86909700
2022-07-29,6415.7509765625,6524.862387728529,6415.7509765625,6459.395541028912,131553000
2022-08-01,6546.68505859375,6546.68505859375,6415.751357421875,6415.751357421875,104841600
2022-08-02,6633.97265625,6655.794934724507,6546.683542351973,6633.97265625,106466900
2022-08-03,6655.7958984375,6655.7958984375,6612.151335169057,6655.7958984375,60170600
2022-08-04,6808.55224609375,6808.55224609375,6677.618549053486,6699.44083189353,164221000
2022-08-05,6874.0185546875,6874.0185546875,6743.084867931548,6830.373992435516,118734200
2022-08-08,6874.0185546875,6917.663116939484,6764.90714905754,6874.0185546875,84328900
2022-08-09,6895.8408203125,6961.307663543314,6874.018539235562,6874.018539235562,92875800
2022-08-10,6895.8408203125,6895.8408203125,6743.084852773932,6808.551696004747,104376300
2022-08-11,6939.486328125,6939.486328125,6830.374907871462,6852.19719192217,73204700
2022-08-12,6917.6630859375,6961.307647993888,6852.196242852919,6917.6630859375,59381200
2022-08-15,6939.486328125,6961.308612175708,6895.841760023584,6939.486328125,81411000
2022-08-16,6961.30810546875,6961.30810546875,6852.196693157328,6939.485823006466,83556700
2022-08-18,6983.13037109375,7004.952653503417,6874.01895904541,6895.841241455078,86136900
2022-08-19,6895.8408203125,7026.77450677413,6895.8408203125,7026.77450677413,58194900
2022-08-22,6983.13037109375,6983.13037109375,6830.3743942260735,6852.196676635742,97293300
2022-08-23,6895.8408203125,6983.129944620253,6895.8408203125,6983.129944620253,71671800
2022-08-24,6939.486328125,7004.953180277123,6895.841760023584,6939.486328125,108892400
2022-08-25,7048.59765625,7070.41994001548,6895.841669891642,6983.130804953561,99503500
2022-08-26,6983.13037109375,7092.24178314209,6983.13037109375,7004.952653503417,80472400
2022-08-29,7114.0634765625,7114.0634765625,6939.48523173888,6983.129792944786,57762100
2022-08-30,7135.88623046875,7223.1753586702025,7048.5971022672975,7070.419384317661,124467000
2022-08-31,7157.70947265625,7179.53175763386,7026.775762790587,7048.598047768197,137659900
2022-09-01,7114.0634765625,7201.35259897431,7092.241195959547,7114.0634765625,74960800
2022-09-02,7179.53125,7179.53125,7114.064399696048,7114.064399696048,71430600
